ID,Season,Display Season,Team,Franchise,HR,3B,2B,1B,BB,IBB,Auto BB,FO,SO,PO,RGO,LGO,LO,SF,SH,GO,DP,TP,SB,CS,H,IP,BF,AB,TB,G_list,G,ER,Total Diff,Total Plays,RE24,WAR,WPA,0 Diffs,500 Diffs,300+ Pitches,400+ Pitches,Last Team,Last Session,W,L,SV,HLD,BS,GS,GF,CG,SHO,OPP,nER,nIP,FIP Constant,lgnER,lgnIP,lgnERA,ERA,WHIP,FIP,H6,HR6,BB6,SO6,SO/BB,BA,OBP,SLG,OPS,BABIP,SB%,HR%,K%,BB%,GB%,FB%,GB/FB,W-L%,SV%,nERA,Avg Diff,Name,Batting Type,Pitching Type,Handedness,Position,Pitching Type (Main),ERA-
1,3.0,S3,LAN,LAN,1,1,3,3,2,1,0,2,2,0,0,2,0,0,0,2,0,0,0,0,8,2.0,16,14,16,{3028},1,5,3286.0,15,3.957076866223208,-0.3125607555578782,0.0,0,0,6,2,LAN,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4,2.0,2.1879562043795624,542.8891776967253,547.6666666666666,5.947659889556333,15.0,5.0,9.687956204379562,24.0,3.0,6.0,6.0,1.0,0.5714285714285714,0.625,1.0,1.625,0.6363636363636364,0.0,0.0625,0.125,0.125,0.5,0.5,1.0,0.0,0.0,19.200000000000003,219.06666666666666,Thomas Nova,BP,FP-H,Left,C,FP,322.816037845638
1,4.0,S4,FWG,FWG,3,1,3,2,1,0,0,2,1,1,5,0,0,0,0,5,1,0,0,0,9,3.3333333333333335,19,18,23,"{4102, 4111}",2,6,3709.0,18,2.9547117105994203,-0.2157522842539583,-0.31200000000000006,0,0,6,2,FWG,14,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.3333333333333335,2.226233122072196,692.6942674808893,1219.6666666666667,3.407624163611918,10.799999999999999,3.0,14.226233122072196,16.2,5.3999999999999995,1.7999999999999998,1.7999999999999998,1.0,0.5,0.5263157894736842,1.2105263157894737,1.736842105263158,0.42857142857142855,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.625,0.25,2.5,0.0,0.0,9.0,206.05555555555554,Thomas Nova,BP,FP-H,Left,C,FP,264.1136336602459
1,6.0,S6,SAR,SAR,3,1,2,1,1,0,0,6,2,1,1,0,0,0,0,1,0,0,0,0,7,3.3333333333333335,18,17,20,{6062},1,6,3178.0,18,4.103478886052176,-0.33576006026476035,-0.33959999999999996,0,0,4,0,SAR,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.341463414634147,3.6666666666666665,1.0135557872784149,1224.155303891313,2237.0,3.283384811510004,10.799999999999999,2.4,12.413555787278415,12.600000000000001,5.3999999999999995,1.7999999999999998,3.5999999999999996,2.0,0.4117647058823529,0.4444444444444444,1.1111111111111112,1.5555555555555556,0.3333333333333333,0.0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.125,0.75,0.16666666666666666,0.0,0.0,7.1042128603104215,176.55555555555554,Thomas Nova,WC,FP-H,Left,P,FP,216.36857292530533
2,6.0,S6,SAS,SAS,0,0,0,1,0,0,0,6,4,2,3,2,0,0,0,5,1,0,0,0,1,6.0,18,18,1,{6131},1,0,5742.0,18,-3.39527027027027,0.4141148553674842,0.5206,0,0,11,6,SAS,10,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0135557872784149,1224.155303891313,2237.0,3.283384811510004,0.0,0.16666666666666666,-0.31977754605491837,1.0,0.0,0.0,4.0,inf,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.07142857142857142,0.0,0.0,0.2222222222222222,0.0,0.38461538461538464,0.46153846153846156,0.8333333333333334,1.0,0.0,0.0,319.0,Vinny Vedecci,BP,BS-H,Left,1B,BS,0.0
4,3.0,S3,FTP,FTP,0,0,3,4,2,0,0,5,5,0,0,5,0,0,0,5,1,0,0,0,7,5.333333333333333,24,22,10,{3031},1,2,5933.0,22,-2.4142589118198865,0.36614628777865255,0.0,0,1,10,5,LAN,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.312237762237762,5.333333333333333,2.1879562043795624,542.8891776967253,547.6666666666666,5.947659889556333,2.25,1.6875,1.4379562043795624,7.875,0.0,2.25,5.625,2.5,0.3181818181818182,0.375,0.4166666666666667,0.7916666666666667,0.4117647058823529,0.0,0.0,0.20833333333333334,0.08333333333333333,0.5,0.5,1.0,1.0,0.0,4.851267482517483,269.6818181818182,Tim Spooneybarger,MH,BS-H,Left,P,BS,81.56598683519148
4,3.0,S3,LAN,LAN,2,4,7,9,10,0,0,14,24,1,6,6,0,0,0,12,2,0,0,1,22,18.0,83,73,43,"{3033, 3051, 3045}",3,18,21266.0,82,2.895369128696408,0.14698447521868296,0.0,0,0,35,15,LAN,13,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,18.0,18.0,2.1879562043795624,542.8891776967253,547.6666666666666,5.947659889556333,6.0,1.7777777777777777,2.6324006488240066,7.333333333333334,0.6666666666666666,3.3333333333333335,8.0,2.4,0.3013698630136986,0.3855421686746988,0.5180722891566265,0.9036144578313253,0.425531914893617,0.0,0.024096385542168676,0.2891566265060241,0.12048192771084337,0.4444444444444444,0.5185185185185185,0.8571428571428571,0.5,0.0,6.0,259.3414634146341,Tim Spooneybarger,MH,BS-H,Left,P,BS,100.88001182676186
4,4.0,S4,EEE,EEE,4,3,4,11,6,0,0,8,22,0,4,7,0,2,0,11,0,0,2,2,22,14.333333333333334,69,61,44,"{4078, 4046, 4022, 4087}",4,13,17597.0,70,0.19889206536334791,0.2863991480340237,-0.5741000000000002,1,1,33,12,EEE,11,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,10.531422271223814,14.333333333333334,2.226233122072196,692.6942674808893,1219.6666666666667,3.407624163611918,5.441860465116279,1.9534883720930232,4.040186610444289,9.209302325581394,1.6744186046511627,2.511627906976744,9.209302325581394,3.6666666666666665,0.36065573770491804,0.4057971014492754,0.6376811594202898,1.0434782608695652,0.4864864864864865,0.5,0.057971014492753624,0.3188405797101449,0.08695652173913043,0.5789473684210527,0.42105263157894735,1.3750000000000002,0.5,0.0,4.408502346093689,251.38571428571427,Chip Otle,MH,BS-H,Left,P,BS,129.37173040294704
4,5.0,S5,TAI,TAI,1,0,0,0,0,0,0,1,3,0,0,2,0,0,0,2,0,0,0,0,1,2.0,7,7,4,{5019},1,1,1994.0,7,-0.3412887828162292,0.06213622691394219,0.0045000000000000005,0,0,3,2,TAI,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2243733794295593,1248.6779836646326,1929.6666666666667,3.882571032296318,3.0,0.5,4.72437337942956,3.0,3.0,0.0,9.0,inf,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.6666666666666666,0.3333333333333333,2.0,0.0,0.0,3.0,284.85714285714283,Chip Otle,MH,BS-H,Left,P,BS,77.26838672223009
5,3.0,S3,LAN,LAN,3,2,1,1,0,0,0,2,1,5,1,2,0,0,0,3,0,0,0,0,7,3.6666666666666665,18,18,21,{3055},1,5,4446.0,18,1.5138943821870656,-0.057849140771208646,0.0,0,0,9,4,LAN,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.195195195195195,3.6666666666666665,2.1879562043795624,542.8891776967253,547.6666666666666,5.947659889556333,8.181818181818183,1.9090909090909092,12.278865295288654,11.454545454545455,4.909090909090909,0.0,1.6363636363636367,inf,0.3888888888888889,0.3888888888888889,1.1666666666666667,1.5555555555555556,0.2857142857142857,0.0,0.16666666666666666,0.05555555555555555,0.0,0.3,0.2,1.4999999999999998,0.0,0.0,8.501228501228502,247.0,Y.E. Wally,TT,WC-H,Right,P,WC,142.93400529098938
10,5.0,S5,LMN,LMN,3,1,3,3,8,0,0,12,8,5,3,4,0,0,0,7,0,0,1,0,10,10.666666666666666,50,42,24,"{5152, 5163}",2,7,12057.0,51,0.08997756277421237,0.19505578375804766,0.052899999999999926,0,0,16,8,LMN,14,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5.0,11.0,1.2243733794295593,1248.6779836646326,1929.6666666666667,3.882571032296318,3.9375,1.6875,5.63062337942956,5.625,1.6875,4.5,4.5,1.0,0.23809523809523808,0.36,0.48,0.84,0.22580645161290322,1.0,0.06,0.16,0.16,0.2916666666666667,0.5,0.5833333333333334,1.0,0.0,2.727272727272727,236.41176470588235,Holden Summers,1B,BS-H,Left,P,BS,70.24398792930008
10,6.0,S6,PUK,PUK,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.6666666666666666,4,4,8,{6006},1,2,668.0,4,1.6330076004343108,-0.146725687078885,-0.0069,0,0,1,0,PUK,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0135557872784149,1224.155303891313,2237.0,3.283384811510004,18.0,3.0,37.01355578727841,18.0,18.0,0.0,9.0,inf,0.5,0.5,2.0,2.5,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,9.0,167.0,Holden Summers,1B,BS-H,Left,P,BS,274.10737749806935
